"scenario_index","scenario_id","scenario_type","rep","q_epsilon_target","q_epsilon_theoretical","q_epsilon_empirical","range_block_ratio","microscale","true_nugget","partial_sill","true_sill","sigma2_eps","observed_nugget","observed_sill","spherical_range","spherical_range_block_units","target_r2_block","prediction_relation","n_blocks_side","fine_per_block","n_sample","sigma2_obs_theoretical","sigma2_obs_empirical","sigma2_delta_theoretical","sigma2_delta_empirical","cov_point_block_theoretical","var_block_theoretical","lambda_theoretical","lambda_empirical","n_negative_eigenvalues","r_obs","R2_obs","RMSE_obs","r_true_point","R2_true_point","RMSE_true_point","r_block_true","R2_block_true","RMSE_block_true","r_ME","R2_ME","RMSE_ME","r_B_hat","R2_B_hat","RMSE_B_hat","lower_value_holds"
19,"sc019_q025_rb10_micro-moderate_r260_block_targeted","core",9,0.25,0.25,0.25814431702831,10,"moderate",0.2,0.8,1,0.333333333333333,0.533333333333333,1.33333333333333,50,10,0.6,"block_targeted",40,5,500,1.33333333333333,1.29126737001449,0.261051456779261,0.271983756473987,NA,0.738948543220739,0.554211407415554,0.520430952356198,0,0.552506573213531,0.305263513444159,0.968545131752441,0.659595255624711,0.435065901242628,0.75435031058672,0.774596669241483,0.6,0.557963681399042,0.63797963754774,0.407018017925545,0.777654382684248,0.742163717334212,0.550806983327337,0.58625496341503,TRUE
19,"sc019_q025_rb10_micro-moderate_r260_block_targeted","core",10,0.25,0.25,0.224279322203824,10,"moderate",0.2,0.8,1,0.333333333333333,0.533333333333333,1.33333333333333,50,10,0.6,"block_targeted",40,5,500,1.33333333333333,1.48624193286263,0.261051456779261,0.300220668406167,NA,0.738948543220739,0.554211407415554,0.543331339777344,0,0.565802137941394,0.320132059299052,1.0222067155532,0.648384775389994,0.420402816957532,0.83843945200496,0.774596669241483,0.6,0.58983797621295,0.653332033297059,0.426842745732069,0.843548004555006,0.760023207557281,0.577635276025658,0.671209191839229,TRUE
19,"sc019_q025_rb10_micro-moderate_r260_block_targeted","core",11,0.25,0.25,0.247136895649156,10,"moderate",0.2,0.8,1,0.333333333333333,0.533333333333333,1.33333333333333,50,10,0.6,"block_targeted",40,5,500,1.33333333333333,1.34878012632539,0.261051456779261,0.285973382933418,NA,0.738948543220739,0.554211407415554,0.540067054189066,0,0.585063444123348,0.342299233649473,0.955559320283022,0.668316555772144,0.446647018719142,0.780127990466064,0.774596669241483,0.6,0.566804691212823,0.675573073915249,0.456398978199298,0.761419911248988,0.785896280005211,0.617632962926029,0.564543022689286,TRUE
19,"sc019_q025_rb10_micro-moderate_r260_block_targeted","core",12,0.25,0.25,0.240054334045311,10,"moderate",0.2,0.8,1,0.333333333333333,0.533333333333333,1.33333333333333,50,10,0.6,"block_targeted",40,5,500,1.33333333333333,1.38857452692529,0.261051456779261,0.294019220045792,NA,0.738948543220739,0.554211407415554,0.558772364705729,0,0.606893281333837,0.368319454928151,0.948429872738803,0.668042300546745,0.446280515319788,0.782677588151309,0.774596669241483,0.6,0.583757286100041,0.700779998694932,0.491092606570868,0.752453247830062,0.815219574819074,0.664582955168191,0.552389747724148,TRUE
19,"sc019_q025_rb10_micro-moderate_r260_block_targeted","core",13,0.25,0.25,0.228093550849775,10,"moderate",0.2,0.8,1,0.333333333333333,0.533333333333333,1.33333333333333,50,10,0.6,"block_targeted",40,5,500,1.33333333333333,1.46138868061584,0.261051456779261,0.267352886503749,NA,0.738948543220739,0.554211407415554,0.538540661183603,0,0.6161550774293,0.379647079441906,0.957117605701566,0.667567372853412,0.445646197298407,0.774491340274885,0.774596669241484,0.6,0.568417385731934,0.711474599632722,0.506196105922541,0.763374598614969,0.827660637699865,0.685022131197748,0.567176622430178,TRUE
19,"sc019_q025_rb10_micro-moderate_r260_block_targeted","core",14,0.25,0.25,0.266874192952579,10,"moderate",0.2,0.8,1,0.333333333333333,0.533333333333333,1.33333333333333,50,10,0.6,"block_targeted",40,5,500,1.33333333333333,1.24902797698601,0.261051456779261,0.251639663075827,NA,0.738948543220739,0.554211407415554,0.557375805143752,0,0.571097132345458,0.326151934573206,0.941039197941686,0.650539415256844,0.423201530802717,0.770787333620748,0.774596669241483,0.6,0.570795567944898,0.659446166186148,0.434869246097608,0.743116033153234,0.767135797562008,0.588497331901098,0.539601688238777,TRUE
19,"sc019_q025_rb10_micro-moderate_r260_block_targeted","core",15,0.25,0.25,0.257251796898192,10,"moderate",0.2,0.8,1,0.333333333333333,0.533333333333333,1.33333333333333,50,10,0.6,"block_targeted",40,5,500,1.33333333333333,1.29574734696703,0.261051456779261,0.263187069378808,NA,0.738948543220739,0.554211407415554,0.559430849631885,0,0.58523016057249,0.342494340843702,0.938537240232572,0.66653989863633,0.444275436474129,0.757525943305645,0.774596669241483,0.6,0.564242600611835,0.67576558148883,0.456659121124936,0.739945145243915,0.78612022467055,0.617985007636076,0.535226457857585,TRUE
19,"sc019_q025_rb10_micro-moderate_r260_block_targeted","core",16,0.25,0.25,0.25687392606044,10,"moderate",0.2,0.8,1,0.333333333333333,0.533333333333333,1.33333333333333,50,10,0.6,"block_targeted",40,5,500,1.33333333333333,1.29765343818859,0.261051456779261,0.243601798540026,NA,0.738948543220739,0.554211407415554,0.543892323741987,0,0.55251722050137,0.305275278950559,0.979273029900234,0.664726373648569,0.441861151823978,0.75871892861647,0.774596669241484,0.6,0.572252197257372,0.637991931976739,0.407033705267412,0.790975558254901,0.742178019482105,0.55082821260238,0.603813611122994,TRUE
19,"sc019_q025_rb10_micro-moderate_r260_block_targeted","core",17,0.25,0.25,0.254476888245028,10,"moderate",0.2,0.8,1,0.333333333333333,0.533333333333333,1.33333333333333,50,10,0.6,"block_targeted",40,5,500,1.33333333333333,1.30987664786429,0.261051456779261,0.253902299017928,NA,0.738948543220739,0.554211407415554,0.550234717299686,0,0.593222564186298,0.351913010659767,0.936642556608697,0.676720060373308,0.457950040111653,0.755699642954247,0.774596669241483,0.6,0.570860385900486,0.684994414244639,0.469217347546356,0.737540470426635,0.796856154818782,0.634979731472575,0.531897065923362,TRUE
19,"sc019_q025_rb10_micro-moderate_r260_block_targeted","core",18,0.25,0.25,0.23489144613791,10,"moderate",0.2,0.8,1,0.333333333333333,0.533333333333333,1.33333333333333,50,10,0.6,"block_targeted",40,5,500,1.33333333333333,1.41909524086129,0.261051456779261,0.274003208759863,NA,0.738948543220739,0.554211407415554,0.539752421222134,0,0.613665721318633,0.376585617521518,0.949789198808251,0.688876321322219,0.474550586078433,0.747266283513776,0.774596669241483,0.6,0.583191730196222,0.708600138791517,0.502114156695357,0.754165889469609,0.82431676836974,0.679498134615532,0.554720408909051,TRUE
19,"sc019_q025_rb10_micro-moderate_r260_block_targeted","core",19,0.25,0.25,0.243728169286175,10,"moderate",0.2,0.8,1,0.333333333333333,0.533333333333333,1.33333333333333,50,10,0.6,"block_targeted",40,5,500,1.33333333333333,1.36764385630759,0.261051456779261,0.242510880464729,NA,0.738948543220739,0.554211407415554,0.545668691622432,0,0.577538695570547,0.333550944881329,0.971026943065778,0.684320942647168,0.468295152545509,0.738540401940525,0.774596669241483,0.6,0.571465277302964,0.666884242710161,0.444734593175105,0.780743229766571,0.775788535357993,0.6018478515929,0.590346113773163,TRUE
19,"sc019_q025_rb10_micro-moderate_r260_block_targeted","core",20,0.25,0.25,0.250107729355648,10,"moderate",0.2,0.8,1,0.333333333333333,0.533333333333333,1.33333333333333,50,10,0.6,"block_targeted",40,5,500,1.33333333333333,1.33275902424967,0.261051456779261,0.319842681632336,NA,0.738948543220739,0.554211407415554,0.528105305884337,0,0.574657194257521,0.330230890911926,0.961710158731877,0.670607299065118,0.449714149559413,0.763874159518569,0.774596669241483,0.6,0.566202835530891,0.66355697159267,0.440307854549235,0.769124889777179,0.77191791041042,0.595857260412389,0.574892719814312,TRUE
19,"sc019_q025_rb10_micro-moderate_r260_block_targeted","core",21,0.25,0.25,0.248510824157774,10,"moderate",0.2,0.8,1,0.333333333333333,0.533333333333333,1.33333333333333,50,10,0.6,"block_targeted",40,5,500,1.33333333333333,1.34132319774412,0.261051456779261,0.227791243258109,NA,0.738948543220739,0.554211407415554,0.581573318928218,0,0.578900253105114,0.335125503045165,0.970727251595362,0.67687137138696,0.458154853403265,0.775539417002321,0.774596669241483,0.6,0.600772393355323,0.66845643392836,0.44683400406022,0.780370465648561,0.77761747034304,0.604688930182709,0.589853038372517,TRUE
19,"sc019_q025_rb10_micro-moderate_r260_block_targeted","core",22,0.25,0.25,0.245928217969999,10,"moderate",0.2,0.8,1,0.333333333333333,0.533333333333333,1.33333333333333,50,10,0.6,"block_targeted",40,5,500,1.33333333333333,1.355409054255,0.261051456779261,0.24728143050941,NA,0.738948543220739,0.554211407415554,0.581405992026089,0,0.58545952269049,0.342762852708977,0.965847621783958,0.669640110899773,0.44841787812586,0.778230526371951,0.774596669241484,0.6,0.588683339947735,0.676030426049969,0.457017136945302,0.774292125216571,0.786428319180849,0.618469501209616,0.581787623100675,TRUE
